Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	indirectly_supplies	textual definition	a indirectly_supplies s iff a has a branch and the branch supplies or indirectly supplies s
INFO	lowercase_definition	posteriorly connected to	textual definition	x posteriorly_connected_to y iff the posterior part of x is connected to y. i.e. x connected_to y and x anterior_to y.
INFO	lowercase_definition	transitively anteriorly connected to	textual definition	.
INFO	missing_superclass	entity	rdfs:subClassOf	
INFO	missing_superclass	subatomic particle	rdfs:subClassOf	
INFO	missing_superclass	role	rdfs:subClassOf	
INFO	missing_superclass	cellular_component	rdfs:subClassOf	
INFO	missing_superclass	behavior process	rdfs:subClassOf	
INFO	missing_superclass	plant structure development stage	rdfs:subClassOf	
INFO	missing_superclass	processual entity	rdfs:subClassOf	
